2026-01-02 18:28:59,920 | INFO | Parsing position data...
2026-01-02 18:29:04,443 | INFO | Data has been written to cache!
2026-01-02 18:29:06,413 | INFO | No cached data found for weather_data. Loading data...
2026-01-02 18:29:06,414 | INFO | Fetching weather data...
2026-01-02 18:29:08,116 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:29:09,930 | INFO | Data has been written to cache!
2026-01-02 18:29:09,932 | INFO | No cached data found for race_control_messages. Loading data...
2026-01-02 18:29:09,933 | INFO | Fetching race control messages...
2026-01-02 18:29:11,409 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:29:13,202 | INFO | Data has been written to cache!
2026-01-02 18:29:13,362 | INFO | Finished loading data for 20 drivers: ['55', '16', '1', '11', '44', '63', '18', '4', '14', '77', '23', '5', '10', '24', '22', '20', '3', '31', '47', '6']
2026-01-02 18:29:13,424 | INFO | Fetching 2022 | Bahrain Grand Prix | R
2026-01-02 18:29:13,478 | INFO | Loading data for Bahrain Grand Prix - Race [v3.7.0]
2026-01-02 18:29:13,483 | INFO | No cached data found for session_info. Loading data...
2026-01-02 18:29:13,484 | INFO | Fetching session info data...
2026-01-02 18:29:15,197 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:29:16,841 | INFO | Data has been written to cache!
2026-01-02 18:29:16,842 | INFO | No cached data found for driver_info. Loading data...
2026-01-02 18:29:16,842 | INFO | Fetching driver list...
2026-01-02 18:29:18,337 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:29:19,930 | INFO | Data has been written to cache!
2026-01-02 18:29:20,495 | INFO | No cached data found for session_status_data. Loading data...
2026-01-02 18:29:20,495 | INFO | Fetching session status data...
2026-01-02 18:29:22,007 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:29:23,606 | INFO | Data has been written to cache!
2026-01-02 18:29:23,608 | INFO | No cached data found for lap_count. Loading data...
2026-01-02 18:29:23,608 | INFO | Fetching lap count data...
2026-01-02 18:29:25,089 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:29:27,008 | INFO | Data has been written to cache!
2026-01-02 18:29:27,008 | INFO | No cached data found for track_status_data. Loading data...
2026-01-02 18:29:27,009 | INFO | Fetching track status data...
2026-01-02 18:29:28,501 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:29:30,198 | INFO | Data has been written to cache!
2026-01-02 18:29:30,200 | INFO | No cached data found for _extended_timing_data. Loading data...
2026-01-02 18:29:30,200 | INFO | Fetching timing data...
2026-01-02 18:29:31,680 | DEBUG | Falling back to livetiming mirror (https://livetiming-mirror.fastf1.dev)
2026-01-02 18:29:35,617 | INFO | Parsing timing data...
2026-01-02 18:29:39,031 | INFO | Data has been written to cache!
